4.206072488811353105e+04
4.003946485391534225e+04
3.919989194936298009e+04
3.824128418673862325e+04
3.962238536040144390e+04
4.107795759507401090e+04
4.291798196673826169e+04
4.483468121283203072e+04
4.416355656292764616e+04
4.634523609619632771e+04
4.610996290000281442e+04
4.558640769312257908e+04
4.463827560105760494e+04
4.767836416020884644e+04
4.762274320212251041e+04
4.699988023697159224e+04
4.621832246965541708e+04
4.476896427679108456e+04
4.474960250113169604e+04
4.676073631918871251e+04
4.952831204849725327e+04
4.928963099797700852e+04
4.938633205844820623e+04
4.981059815308758698e+04
4.793713620743575302e+04
4.881452733480771712e+04
4.730477753269694949e+04
4.880056444994109916e+04
4.929173347146480955e+04
4.886671498803977011e+04
