2.542151017463256267e+03
2.569730785441603985e+03
2.607526695868726165e+03
2.521800976638588509e+03
2.677921046247652157e+03
2.853584029353822189e+03
2.900062843642891494e+03
3.135784691171580107e+03
3.075828376439955719e+03
3.121936809186778646e+03
3.170003184020736171e+03
3.154501876639070360e+03
3.059002230545418570e+03
3.265908040101129700e+03
3.319533226199994260e+03
3.292483433776353195e+03
3.179791913288453998e+03
3.001075402347585623e+03
2.991728004435733510e+03
3.162567577207195427e+03
3.301666788625059326e+03
3.249271001116605476e+03
3.226771183828067933e+03
3.310659622165773726e+03
3.200669368684462370e+03
3.189955841897084611e+03
3.121650730346641467e+03
3.226102386941173791e+03
3.275489970053109573e+03
3.221740404168755049e+03
