4.181561478829969565e+04
3.992461675391549943e+04
3.930156325201773871e+04
3.801388286233778490e+04
3.940232437986852892e+04
4.118343855060366332e+04
4.300585385271604173e+04
4.444327444966902112e+04
4.399308934206810227e+04
4.632886192750035843e+04
4.578235010216056980e+04
4.542842473204999988e+04
4.458813963939320820e+04
4.744012577519583283e+04
4.747003819444900000e+04
4.714709815937314124e+04
4.595029656232218258e+04
4.444387232806374959e+04
4.480259064688857325e+04
4.672493002249031997e+04
4.930678633694189193e+04
4.928781558499553648e+04
4.931507370238548174e+04
4.933122749150411983e+04
4.782177897173416568e+04
4.890335202915934497e+04
4.707033633167509834e+04
4.858363750249623263e+04
4.933082087536733889e+04
4.891729702478375111e+04
